dataset,seed,c,method_prior,true_prior,prior_error,test_ap,test_auc,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,convergence_epoch,test_ap_norm,test_auc_norm,test_max_f1_norm,test_anice_norm,test_snice_norm,test_ece_norm,test_mce_norm,test_brier_norm,convergence_epoch_norm,performance_score,calibration_score,convergence_score,overall_score
FashionMNIST,456,0.9,1.0,0.6551724137931034,0.3448275862068966,0.9983151506408908,0.99857104,0.9903145282076885,0.4817675626417349,0.25511025902725226,0.006794831146916829,0.40628212690353394,0.008655851604218593,29,0.9974282265097325,0.9981996002471493,0.9715086022916749,0.11894761179664524,0.028066740238179094,0.9888510260190696,0.6128030802302994,0.9847466143804977,0.28205128205128205,0.9890454763495189,0.5466830145329382,0.28205128205128205,0.605926590977913
FashionMNIST,456,0.9,auto,0.6551724137931034,0.0,0.9979663544143387,0.99827244,0.9888423988842399,0.2595966372735336,0.08411226840200361,0.0035889453768729947,0.2788627611266242,0.009593642890180804,11,0.9968958199274454,0.9978233830218938,0.9671780933673954,0.04779700037436862,0.00795778578192901,0.9945337778368052,0.7571485245051831,0.983085589834366,0.7435897435897436,0.9872990987722448,0.5581045356665303,0.7435897435897436,0.762997792676173
Mushrooms,456,0.1,1.0,0.5059311981020166,0.4940688018979834,0.9993529495228369,0.9993963166213146,0.9897828863346104,0.33247266856787033,0.1364951071273935,0.04030479849301852,0.36563417315483093,0.010848803202464152,4,0.9990123346903175,0.9992393968999934,0.9699446908613313,0.07113567160701391,0.014117882250702509,0.9294512714714466,0.6588506092455844,0.9808624383514709,0.9230769230769231,0.9893988074838806,0.5308835745852437,0.9230769230769231,0.814453101715349
Mushrooms,456,0.1,0.3,0.5059311981020166,0.2059311981020166,0.9987123393530518,0.9988593721086144,0.994234465086483,0.9571909595922019,1.0034463030356697,0.16859983480521118,0.6449664831161499,0.06341662394533429,5,0.998034499940082,0.998562880574862,0.9830397370675692,0.271202751938952,0.11606926805685208,0.7020355420583544,0.34241247493332916,0.8877538310338325,0.8974358974358975,0.9932123725275043,0.463894773604264,0.8974358974358975,0.7848476811892219
20News,456,0.5,1.0,0.6606558518415373,0.3393441481584627,0.5633133071604269,0.4971246600479095,0.7219346627068307,0.8979411057560496,0.7567844756286825,0.39763970260394105,0.5705437511205673,0.4100445463882675,17,0.3334363964792868,0.3664086904010802,0.18202537949589195,0.2522278868879279,0.0870624274776965,0.29603956514949403,0.42672134155303487,0.27380326850370773,0.5897435897435898,0.2939568221254196,0.2671708979143722,0.5897435897435898,0.38362376992779385
20News,456,0.5,0.1,0.6606558518415373,0.5606558518415373,0.5647902283590016,0.5,0.7218734091294756,1.841571342313022,2.504853612857737,0.4645908567826924,0.4645908567826924,0.4616468697464354,8,0.33569078602763,0.3700314379511205,0.1818451920903732,0.5544270525812156,0.29263117444591447,0.1773619763645401,0.5467487605576729,0.18240475902897146,0.8205128205128205,0.2958558053563745,0.35071474459566293,0.8205128205128205,0.4890277901549527
20News,456,0.9,1.0,0.7114781270348665,0.28852187296513354,0.5678882144568117,0.5030954249569655,0.7219346627068307,1.3183286645171246,1.2962010171781246,0.4190723161335265,0.423001168398599,0.4220281908257758,12,0.34041958773117076,0.37393147876926,0.18202537949589195,0.3868577075568469,0.15049652180420633,0.2580481230862256,0.5938631219457737,0.25257772731903727,0.717948717948718,0.29879214866544085,0.328368640342418,0.717948717948718,0.4483698356521922
20News,456,0.9,0.3,0.7114781270348665,0.41147812703486647,0.5642225248402268,0.49883639645190553,0.7218734091294756,1.3190508533208323,1.4172832351014109,0.26470131611039016,0.26470131611039016,0.31586899728233403,13,0.3348242368302059,0.36856537064314443,0.1818451920903732,0.3870889897323204,0.16473550085172733,0.5316860952137074,0.7731911414180753,0.44060786676768704,0.6923076923076923,0.2950782665212412,0.45946191879670345,0.6923076923076923,0.48228262587521237
IMDB,456,0.5,1.0,0.5999935352490545,0.4000064647509455,0.8772424097863546,0.8777580352,0.8054861913458312,0.8697522532218349,0.7962529400596432,0.17574572892375293,0.454382050037384,0.18776059252984797,25,0.8126213987418501,0.8459828104258285,0.4278058517989509,0.24320035959209557,0.09170382443679696,0.689368733037603,0.5583136803497553,0.6675146508729823,0.3846153846153846,0.69547002032221,0.4500202496578466,0.3846153846153846,0.5100352181984804
IMDB,456,0.5,auto,0.5999935352490545,0.0,0.8794763576852189,0.8813182463999999,0.808132530120482,0.365687270909747,0.13687789402478187,0.08427208906434477,0.1882594340223367,0.14956637132105946,15,0.8160313225750263,0.850468452686337,0.4355904896685682,0.08177270370676205,0.014162897073729884,0.851514870009551,0.8597873771153015,0.735164606569775,0.641025641025641,0.7006967549766437,0.5084804908950239,0.641025641025641,0.6167342956324362
IMDB,456,0.5,1.0,0.5999935352490545,0.4000064647509455,0.8738217417420086,0.8758123872,0.8053460763085193,0.8366902398610727,0.67697027925264,0.17249071008712058,0.3618137221666252,0.18469439857998146,34,0.8074000515941707,0.8435314162802019,0.4273936805244303,0.23261219436943587,0.07767646899935719,0.6951385781092767,0.6631785596466913,0.6729455217822841,0.15384615384615385,0.6927750494662677,0.468310264581409,0.15384615384615385,0.4383104892979435
IMDB,456,0.5,0.1,0.5999935352490545,0.49999353524905454,0.8812602723936326,0.8844505728000001,0.810108412344653,2.956471915107217,6.936847234684348,0.4140523642748594,0.7304315408693928,0.38601644084022485,13,0.8187543105568256,0.8544149870024887,0.4414028700544524,0.9114758306690216,0.8138230174952257,0.2669464877180371,0.2455944468718051,0.3163620699233558,0.6923076923076923,0.704857389204589,0.510840370535489,0.6923076923076923,0.6360018173492568
FashionMNIST,456,0.5,1.0,0.6,0.4,0.9972998696415318,0.99783968,0.9879181228157762,0.8942429544458214,0.830979671090404,0.0113708229929791,0.631241250038147,0.012108941452063598,19,0.9958784898847893,0.9972781326320691,0.9644591843019856,0.2510435477291529,0.09578760489619674,0.9807396247258169,0.3579609345755579,0.9786304699002429,0.5384615384615384,0.9858719356062814,0.5328324363653935,0.5384615384615384,0.6857219701444044
FashionMNIST,456,0.5,auto,0.6,0.0,0.9980407827605198,0.99828868,0.9881296758104738,0.24667060802364632,0.07785452327458328,0.004294523614679941,0.23141840696334837,0.009593380974359482,17,0.9970094282133126,0.9978438444007891,0.965081501999829,0.04365741783057936,0.0072218899313052755,0.993283070138197,0.8108952712283097,0.9830860537420764,0.5897435897435898,0.9866449248713103,0.5676287405740935,0.5897435897435898,0.7146724183963312
Spambase,456,0.1,1.0,0.41679873217115687,0.5832012678288432,0.932930235314927,0.9627210521638675,0.888888888888889,1.172714095998802,1.2300422096790613,0.14707281220862067,0.5952191819315371,0.11351800605620498,8,0.8976239377823395,0.9530308696739528,0.67314851311698,0.3402243977981591,0.14271640437701333,0.7401943335955643,0.3987680865563047,0.7990138024933738,0.8205128205128205,0.8412677735244242,0.4841834049640831,0.8205128205128205,0.7153213330004426
Spambase,456,0.1,0.5,0.41679873217115687,0.08320126782884313,0.9315677562461979,0.951074775121696,0.874493927125506,0.3793963537142716,0.1524213784965102,0.08079476406783609,0.37101584672927856,0.08794306966166476,5,0.8955442340206605,0.9383572928709936,0.6308033812131065,0.08616306046457818,0.01599077364813019,0.8576787748901971,0.65275404724883,0.844312364927233,0.8974358974358975,0.8215683027015869,0.49137980423579375,0.8974358974358975,0.7367946681244261
IMDB,456,0.9,1.0,0.6551676094407446,0.3448323905592554,0.882786357451525,0.8837645632,0.8111762728325427,0.9257609689558259,0.9055937115409024,0.1816189566118456,0.4725324823894603,0.19005018830120418,32,0.8210837443869551,0.8535506580399611,0.4445441561487056,0.2611372447306238,0.1045620374829755,0.6789578520160913,0.5377521887298021,0.6634592977961622,0.20512820512820518,0.7063928528585407,0.44917372415113094,0.20512820512820518,0.45356492737929227
IMDB,456,0.9,0.3,0.6551676094407446,0.3551676094407446,0.8850063544236212,0.8856189504,0.8102391629297458,1.3779596836265127,1.9349043651897777,0.23009953190803528,0.5270567536354065,0.2275271465531006,2,0.8244723733646399,0.8558870693156929,0.4417874942627881,0.405954641425826,0.22560650695232629,0.5930212038785865,0.47598504596643265,0.5970797648418951,0.9743589743589743,0.7073823123143735,0.45952943261301327,0.9743589743589743,0.7137569064287871
20News,456,0.1,1.0,0.5880662609871535,0.41193373901284647,0.5657748328094043,0.4965121654155741,0.721948735359022,0.9799157674259287,0.8843319215187796,0.2825963123168834,0.42684385333556296,0.35087808123535646,9,0.3371936976145055,0.3656369856754902,0.18206677650153008,0.27848040975643534,0.10206170186119487,0.4999654321847713,0.5895099840922577,0.37859945545696483,0.7948717948717949,0.2949658199305086,0.3697233966703248,0.7948717948717949,0.4865203371575428
20News,456,0.1,0.7,0.5880662609871535,0.11193373901284642,0.5633451820478533,0.4918561376967677,0.7218874649919377,0.8756642142247917,0.7309555554584912,0.21525001934216623,0.41433188915252683,0.3038724069041356,7,0.3334850506750137,0.35977068350173785,0.18188653970627952,0.24509367501745064,0.08402500828079629,0.6193434438394403,0.6036840071517813,0.4618563379215105,0.8461538461538461,0.2917140912943437,0.4028004944421958,0.8461538461538461,0.5135561439634619
Spambase,456,0.5,1.0,0.4935779816513762,0.5064220183486239,0.9436219418214954,0.970521441195928,0.9095674967234599,0.8565258549620259,0.6594313773024442,0.07063199566367784,0.5355910171161998,0.0705172945113266,14,0.9139438818833663,0.9628588693978508,0.7339780165735836,0.2389645833691702,0.07561393610502594,0.8756932940479295,0.4663171116914273,0.8751770580560301,0.6666666666666667,0.8702602559516003,0.5063531966539166,0.6666666666666667,0.6810933730907278
Spambase,456,0.5,0.3,0.4935779816513762,0.19357798165137619,0.9452427165662043,0.9712965431440505,0.9153439153439155,0.6983978871252557,0.5466447105555773,0.14092550319533523,0.4278654115540641,0.09782826178582345,7,0.9164178511433488,0.9638354491172508,0.7509702957081754,0.1883238364942031,0.062350494022507585,0.7510910510631218,0.5883527245657869,0.8268036217695183,0.8461538461538461,0.8770745319895917,0.48338434558302745,0.8461538461538461,0.7355375745754884
IMDB,456,0.1,1.0,0.5238003617193212,0.4761996382806788,0.8652147283000802,0.8681038368,0.7963222804815007,0.7969418354632414,0.7746118780370043,0.16940065161705015,0.4736233380658657,0.19722383257025683,10,0.7942622070262562,0.8338191274582634,0.4008487107739218,0.2198827012043037,0.08915888733544909,0.7006160145019845,0.5365164264397417,0.650753273124705,0.7692307692307692,0.6763100150861471,0.43938546052123684,0.7692307692307692,0.6283087482793843
IMDB,456,0.1,0.7,0.5238003617193212,0.17619963828067875,0.8647846233410513,0.8681813791999999,0.7959622949602911,0.4698910552904919,0.2658260831380941,0.10722962860345839,0.26401301792689735,0.16762965997144144,5,0.7936056898571201,0.8339168260067149,0.3997897545481486,0.11514414040090946,0.029326895507946853,0.8108203447193215,0.7739708714574149,0.7031707436695009,0.8974358974358975,0.6757707568039946,0.4864865991510188,0.8974358974358975,0.6865644177969702
Spambase,456,0.1,1.0,0.41679873217115687,0.5832012678288432,0.9428918311621551,0.9525706725120215,0.8767123287671234,0.5636909877524714,0.3166019781964481,0.08376083612931441,0.3685392538706462,0.09156400837528829,6,0.9128294325538157,0.9402420295269056,0.6373291720887039,0.14518372607116528,0.03529801924729804,0.8524211167551505,0.6555596246764652,0.8378989249929985,0.8717948717948718,0.8301335447231417,0.5052722823486155,0.8717948717948718,0.7357335662888763
Spambase,456,0.1,0.9,0.41679873217115687,0.48320126782884315,0.9418109767666717,0.9582876664988103,0.8885714285714285,0.6138457499284978,0.39141919927231367,0.06344539776897458,0.5427921877966987,0.0804744016173808,9,0.9111796039408808,0.9474450824891044,0.6722146517258851,0.16124587276587363,0.04409634538935757,0.8884322545658214,0.4581593550204689,0.8575409384213197,0.7948717948717949,0.8436131127186234,0.4818949532325682,0.7948717948717949,0.7067932869409955
Spambase,456,0.9,1.0,0.5524929063640048,0.44750709363599517,0.9305273428331942,0.9648340689396407,0.9005524861878453,0.8593605799385756,0.6974884387573456,0.0862492034606126,0.4936485290527344,0.08027253751166068,12,0.8939561349897202,0.9556931379535909,0.707458890193098,0.23987240879664792,0.08008935545198477,0.8480102378313717,0.5138311378098341,0.8578984819809615,0.717948717948718,0.8523693877121362,0.50794032437416,0.717948717948718,0.6927528100116714
Spambase,456,0.9,0.1,0.5524929063640048,0.45249290636400485,0.8962288720608333,0.932679680480267,0.8610729023383769,2.867490370511312,6.535600057078968,0.29545792943750476,0.8584007024765015,0.31760280236028976,1,0.8416025536964299,0.9151806302309653,0.5913232440486034,0.8829793417931492,0.7666373096944341,0.4771669348851525,0.10062617322646683,0.4375369352759987,1.0,0.7827021426586661,0.5329893389750403,1.0,0.7718971605445688
Mushrooms,456,0.9,1.0,0.6388075880758808,0.3611924119241192,1.0,1.0,1.0,0.9504846360932852,0.9584141539502999,0.0019615174912346097,0.667413592338562,0.0004766475183432477,4,1.0,1.0,1.0,0.2690550405921467,0.11077359509769243,0.9974185558478504,0.3169835463427657,0.9992336958428937,0.9230769230769231,1.0,0.5386928867446698,0.9230769230769231,0.8205899366071977
Mushrooms,456,0.9,0.5,0.6388075880758808,0.13880758807588078,0.9999983709959079,0.9999984832075912,0.9993618379068284,0.7505409589647103,0.5560335379498554,0.10336469963278908,0.7009532153606415,0.021709334312627435,3,0.9999975134693693,0.9999980889369346,0.9981227419387704,0.20502274269295223,0.06345459765424497,0.817671316247602,0.2789886014110001,0.9616261658161606,0.9487179487179487,0.9993727814483581,0.46535268476439196,0.9487179487179487,0.8044811383102329
Mushrooms,456,0.5,1.0,0.5827175954915467,0.41728240450845333,1.0,1.0,1.0,0.5662741262875846,0.32775075439569223,0.0005052133380757788,0.2795931100845337,5.8880800659847245e-05,8,1.0,1.0,1.0,0.14601098051887101,0.03660908864649847,1.0,0.7563211577688762,0.9999736480934811,0.8205128205128205,1.0,0.5877829750055453,0.8205128205128205,0.8027652651727886
Mushrooms,456,0.5,0.7,0.5827175954915467,0.11728240450845329,0.9999806755510979,0.9999817984910949,0.9987228607918263,0.7982888001225813,0.7838784391091459,0.010805461956008983,0.5067256987094879,0.002828598468526006,3,0.9999705029383597,0.9999770672432159,0.9962430863576663,0.22031406889527133,0.09024861274031734,0.9817417834710036,0.4990168287567892,0.99506789870015,0.9487179487179487,0.998730218846414,0.5572778385127063,0.9487179487179487,0.8349086686923565
Spambase,456,0.5,1.0,0.4935779816513762,0.5064220183486239,0.9427966572174783,0.9707189193992714,0.9136125654450262,1.02187085211121,0.9425051116376778,0.08679352394314271,0.5813758373260498,0.07767786828928797,14,0.9126841579471805,0.9631076795174432,0.745877247109275,0.29191659598415143,0.10890272979607503,0.8470453755644649,0.41445034737392594,0.8624941839585413,0.6666666666666667,0.8738896948579663,0.5049618465354316,0.6666666666666667,0.6818394026866882
Spambase,456,0.5,0.2,0.4935779816513762,0.29357798165137616,0.8849782442198454,0.9295397770471084,0.8507042253521127,2.1816872995326118,4.162072900913683,0.3132135605643808,0.5939974469765452,0.26580954544033614,1,0.8244294656254489,0.9112245493294469,0.5608220866388715,0.6633497582437194,0.48751619657795603,0.4456933103399091,0.40015211380984816,0.5292736280304836,1.0,0.7654920338645891,0.5051970014003833,1.0,0.756896345088324
20News,456,0.5,1.0,0.6606558518415373,0.3393441481584627,0.5669080176107708,0.5029232437589515,0.7218734091294756,1.8757085096691204,2.6306612039272315,0.3720236508550634,0.38248837706172023,0.38453430564824864,1,0.3389234039624185,0.37371454128581055,0.1818451920903732,0.5653595376738785,0.3074258460664209,0.3414465681061696,0.6397575339033409,0.31898724139957846,1.0,0.29816104577953406,0.4345953454298777,1.0,0.5775854637364706
20News,456,0.5,auto,0.6606558518415373,0.0,0.5560834839630038,0.49245948901267383,0.7219346627068307,0.9834155128172326,0.8842428991056799,0.12307616139243271,0.12307616139243271,0.26098583519409624,1,0.32240071098139494,0.3605308682235212,0.18202537949589195,0.2796012090869548,0.10205123303846741,0.782730787114741,0.9336294370697343,0.537817427959495,1.0,0.2883189862336027,0.5271660188538785,1.0,0.6051616683624937
FashionMNIST,456,0.5,1.0,0.6,0.4,0.9975754210519525,0.99809236,0.9894527363184079,0.8144354072545609,0.6608945315619239,0.009357314673881059,0.510550320148468,0.010202846703315024,28,0.9962990947351247,0.9975964935445861,0.9689735006481192,0.2254850469066006,0.07578599954424393,0.9843087687568669,0.4946841539123751,0.9820065624405736,0.3076923076923077,0.98762302964261,0.5524541063121321,0.3076923076923077,0.6159231478823499
FashionMNIST,456,0.5,0.7,0.6,0.09999999999999998,0.997469886859876,0.99782436,0.9867543073399064,0.3004063578719945,0.11210003819227389,0.005887463835114623,0.30310534238815307,0.011249674647429824,11,0.9961380061273915,0.9972588303953279,0.9610356309332762,0.06086638183254369,0.011249080527479404,0.9904594249485259,0.7296856177387812,0.9801524111632272,0.7435897435897436,0.9848108224853318,0.5544825832421114,0.7435897435897436,0.7609610497723956
