dataset,seed,c,method,true_prior,method_prior,prior_error,experiment,train_error,train_risk,train_accuracy,train_precision,train_recall,train_f1,train_auc,train_ap,train_max_f1,train_anice,train_snice,train_ece,train_mce,train_brier,test_error,test_risk,test_accuracy,test_precision,test_recall,test_f1,test_auc,test_ap,test_max_f1,test_anice,test_snice,test_ece,test_mce,test_brier,val_error,val_risk,val_accuracy,val_precision,val_recall,val_f1,val_auc,val_ap,val_max_f1,val_anice,val_snice,val_ece,val_mce,val_brier
MNIST,456,0.5,vpu_nomixup_mean,0.5918403200086488,0.5,0.09184032000864883,MNIST_case-control_random_c0.5_seed456_methodprior0.5,0.0177031811670586,0.3065488256439363,0.9822968188329414,0.9784670135369506,0.9919168854892111,0.985146044992743,0.9973457905725014,0.9977404594507241,0.9852425730781883,0.22867488606470396,0.05093649054999723,0.007430002698889416,0.1160845923490551,0.014241633321545367,0.02059999999999995,-0.2411,0.9794,0.9693715194908512,0.9894437677628908,0.9793048020896122,0.9975308591593903,0.9970776179420319,0.9807207025335621,0.5076193889033641,0.25894791810848533,0.01189140451627319,0.30129143794377644,0.01633230826473409,0.013333333333333308,-0.2425,0.9866666666666667,0.979933110367893,0.9932203389830508,0.9865319865319865,0.9991553209224785,0.9991262077824276,0.9865319865319865,0.5853657907535924,0.37264103620835626,0.017632599913437554,0.8408918380737305,0.012099832248987108
MNIST,456,0.5,vpu_nomixup_mean_prior,0.5918403200086488,0.5,0.09184032000864883,MNIST_case-control_random_c0.5_seed456_methodprior0.5,0.02340603800102703,0.29895402578448066,0.976593961998973,0.985099757813401,0.9752026487041899,0.9801262191623638,0.9966287972677268,0.9971700603030869,0.9822756639529471,0.47806097694720195,0.23500231602469798,0.02425269635284521,0.23475646891973145,0.01924418085185797,0.02210000000000001,-0.2345,0.9779,0.9790266748116473,0.976045473000406,0.9775338009555758,0.9971536165281641,0.9966539068921838,0.9777235276167225,0.29850861983353566,0.10204529795023103,0.018036817487981156,0.15027846979058312,0.018038712702992926,0.011666666666666714,-0.24083333333333334,0.9883333333333333,0.9864864864864865,0.9898305084745763,0.988155668358714,0.9987107529869408,0.9986022412769919,0.9881956155143339,0.5454197111167818,0.30021317992784935,0.030211608285705252,0.4437425136566162,0.014387996593982695
FashionMNIST,456,0.5,vpu_nomixup,0.6,0.5,0.09999999999999998,FashionMNIST_case-control_random_c0.5_seed456_methodprior0.5,0.009063973063973108,0.30518518518518517,0.9909360269360269,0.9891636379852393,0.9958024691358025,0.9924719515878254,0.9983573494012328,0.9984927046136849,0.9926195960906223,0.18733548225954025,0.041616289190098445,0.002396478460966845,0.17522885969706947,0.007614187571202945,0.011900000000000022,-0.2466,0.9881,0.9831716491783805,0.9932,0.9881603820515371,0.9982098,0.9978772091659935,0.9884323893099322,0.2593272491762524,0.08378666511761909,0.004368863999843608,0.26312811266292224,0.009566784141679741,0.01666666666666672,-0.245,0.9833333333333333,0.9769736842105263,0.99,0.9834437086092715,0.9964111111111111,0.99594642217258,0.9834437086092715,0.3811137951541862,0.1700822817250646,0.016759018884040425,0.7124846577644348,0.016579054452976735
FashionMNIST,456,0.5,vpu_nomixup_mean,0.6,0.5,0.09999999999999998,FashionMNIST_case-control_random_c0.5_seed456_methodprior0.5,0.010518518518518483,0.3084175084175084,0.9894814814814815,0.9848461350998072,0.9978226711560045,0.991291937516028,0.998082290922695,0.9982493629247128,0.9919511704339661,0.5935393870475729,0.32201287475805784,0.007599313023277516,0.28598204781027403,0.008918909612423333,0.014700000000000046,-0.2476,0.9853,0.9758776230633458,0.9952,0.985444103376572,0.99782592,0.9973200578543239,0.9883524141363863,0.8458408785927864,0.8144185504896763,0.010486241473793045,0.5712268352508545,0.011948306103743176,0.018333333333333313,-0.24666666666666667,0.9816666666666667,0.9706840390879479,0.9933333333333333,0.9818780889621087,0.9965777777777778,0.9960879920218713,0.9818780889621088,0.4919207353744224,0.2846577746374918,0.019938238017299846,0.9134424924850464,0.01636767790768727
FashionMNIST,456,0.5,vpu_nomixup_mean_prior,0.6,0.5,0.09999999999999998,FashionMNIST_case-control_random_c0.5_seed456_methodprior0.5,0.011164983164983155,0.2996902356902357,0.9888350168350168,0.9946821751035279,0.9866666666666667,0.9906582075928827,0.9980695431683085,0.9974495007038527,0.9933276610989209,0.7278638013588634,0.5445589239809386,0.12369270663403338,0.35550926726998633,0.03431430996545599,0.013800000000000034,-0.2408,0.9862,0.9907145740815503,0.9816,0.9861362266425557,0.9977191999999999,0.9965710714119088,0.9885034489653104,0.6943511024520905,0.5109769369880279,0.10219370657361576,0.36953102160191187,0.03154508338038709,0.015000000000000013,-0.24166666666666667,0.985,0.9866220735785953,0.9833333333333333,0.9849749582637729,0.9965111111111111,0.9960303784722359,0.9849749582637728,0.5979111791422929,0.4027550726964721,0.10578346150461583,0.48887819051742554,0.036079417947220624
20News,456,0.1,vpu_nomixup,0.5880662609871535,,0.0,20News_case-control_random_c0.1_seed456_methodprior_auto,0.4203853955375254,0.8496628825611323,0.5796146044624746,0.5904119577105359,0.9310146593848807,0.7225878416062466,0.5298338480381085,0.6153636740086543,0.7406461227313854,1.0125386516758224,0.889601073791099,0.058602555419751026,0.4798135697517706,0.2517719480180567,0.44808815719596384,-0.2613974883717169,0.5519118428040362,0.5653726015171798,0.8935119887165022,0.6925389450669582,0.4940181913989432,0.5651754073747441,0.7219959266802444,0.6652928201554985,0.6319113072931298,0.05058642106938885,0.5395392981392366,0.2603969575186832,0.45614035087719296,-0.30950857463635895,0.543859649122807,0.5535714285714286,0.96875,0.7045454545454546,0.5103125000000001,0.5580617768902485,0.7191011235955056,0.818056525835232,0.8550882254175289,0.04225002046217001,0.09231452980349142,0.24687891462535644
20News,456,0.1,vpu_nomixup_mean,0.5880662609871535,,0.0,20News_case-control_random_c0.1_seed456_methodprior_auto,0.4345841784989858,0.6271312467305542,0.5654158215010142,0.6084049665711557,0.7323943661971831,0.6646667536194079,0.5453360440502207,0.6147166469833553,0.7406855439642325,0.7935705380595541,0.5726651605646609,0.3061528571070933,0.3834871522634913,0.3419211304830071,0.47371216144450345,-0.13975552960525975,0.5262878385554965,0.5640164240388205,0.7103902209685002,0.6287973366625051,0.49752115727565605,0.565050180786704,0.7220382165605095,0.7997123241105527,0.5957641798331152,0.340672904828319,0.43053901597802213,0.3750491980496084,0.5087719298245614,-0.14443733817652651,0.49122807017543857,0.5348837209302325,0.71875,0.6133333333333333,0.44437499999999996,0.5276831154005002,0.7191011235955056,1.0546268699123398,1.1489405856051929,0.4221643557151159,0.7393182516098022,0.41948915694250954
20News,456,0.1,vpu_nomixup_mean_prior,0.5880662609871535,,0.0,20News_case-control_random_c0.1_seed456_methodprior_auto,0.44100743745774174,0.7095781065790616,0.5589925625422583,0.5942170240415855,0.7885886749065824,0.67774209486166,0.5296083759724654,0.6127992557154628,0.7408393694077546,0.5696275569311336,0.32144867666718524,0.036314123288109276,0.19416664838790892,0.24396187247229148,0.4680031864046734,-0.18582020043946934,0.5319968135953266,0.561727349703641,0.7797367183826986,0.6530170292351609,0.49312501488029925,0.565703356401712,0.7219959266802444,0.5056495743292397,0.3052745310312549,0.0658801006419318,0.3935431241989136,0.25088811324371196,0.4385964912280702,-0.2166559988992256,0.5614035087719298,0.5760869565217391,0.828125,0.6794871794871795,0.5128125,0.5744538114346879,0.7191011235955056,0.7926684136073152,1.0026661296364852,0.05463584525543347,0.08309932007934107,0.24912353511371008
Mushrooms,456,0.5,vpu_nomixup,0.5827175954915467,0.5,0.08271759549154667,Mushrooms_case-control_random_c0.5_seed456_methodprior0.5,0.0011271133375078124,0.2909830932999374,0.9988728866624922,0.9995697074010327,0.9984955942402751,0.999032362111601,0.9999967104830326,0.9999976426220843,0.9993555316863588,0.8564994740168822,0.6374209304807147,0.1380740051989956,0.34868036849158146,0.03236087054371942,0.0012307692307692575,-0.2403076923076923,0.9987692307692307,0.9987228607918263,0.9987228607918263,0.9987228607918263,0.9999908992455474,0.9999901946617479,0.9993618379068284,0.937843508411085,0.7717583196670501,0.11643674608405966,0.5676904916763306,0.02742168080042934,0.0,-0.23846153846153847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8253043294761155,0.718770462408934,0.12258561276472532,0.3868241310119629,0.029211530967326694
Mushrooms,456,0.5,vpu_nomixup_mean,0.5827175954915467,0.5,0.08271759549154667,Mushrooms_case-control_random_c0.5_seed456_methodprior0.5,0.0,0.29135879774577333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8086965022468913,0.6680385931957048,0.0004200026990102841,0.45104503631591797,5.554568434551166e-05,0.0,-0.24092307692307693,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6821021888082675,0.4035279345712181,0.0005441721216417275,0.21722601354122162,4.4002881872043865e-05,0.0,-0.23846153846153847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.14736684762660338,0.01654229279034236,0.0013528935969449008,0.0025710344780236483,6.890890015377445e-05
Mushrooms,456,0.5,vpu_nomixup_mean_prior,0.5827175954915467,0.5,0.08271759549154667,Mushrooms_case-control_random_c0.5_seed456_methodprior0.5,0.016280525986224204,0.28985597996242957,0.9837194740137758,0.9947495077663531,0.9772189984955942,0.985906331309627,0.9994492316591369,0.9996064600884653,0.9897457808160649,0.6427386808684212,0.39034199406065423,0.05298824873650838,0.358625605188567,0.014675991089233991,0.016000000000000014,-0.22738461538461538,0.984,0.9947712418300654,0.9719029374201787,0.9832041343669251,0.9995419286925553,0.9995084635377438,0.9911280101394169,0.7570479459944887,0.532079654338104,0.051375594815955716,0.3514306710826026,0.014015857262858885,0.0,-0.23846153846153847,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7356972268676654,0.7232568928826683,0.06389948507914175,0.48250332474708557,0.013977749530858908
Mushrooms,456,0.9,vpu_nomixup,0.6388075880758808,0.7,0.06119241192411917,Mushrooms_case-control_random_c0.9_seed456_methodprior0.7,0.011056910569105738,0.1275989188863656,0.9889430894308943,0.9974231231747123,0.9852367215340234,0.9912924705480621,0.9997430670893844,0.9998553231693725,0.9938203673918564,0.5876073296233199,0.35363510160155576,0.06918888196429909,0.37840693883406806,0.01415264265867319,0.008000000000000007,-0.3286769244854267,0.992,0.9961340206185567,0.9872286079182631,0.9916613213598461,0.9998104009489053,0.9997972955944618,0.9942638623326959,0.7063724059073105,0.46234020371808054,0.05810227436973499,0.3369159566031562,0.011957294624296485,0.0,-0.33384613623985876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6892946639136839,0.5582619256717114,0.06578177305368277,0.34393125772476196,0.01021796374787511
Mushrooms,456,0.9,vpu_nomixup_mean,0.6388075880758808,0.7,0.06119241192411917,Mushrooms_case-control_random_c0.9_seed456_methodprior0.7,0.0,0.12447696758156547,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7661703635967294,0.4959471086179177,0.0011480558458665199,0.2779964804649353,7.653550003490301e-05,0.0,-0.3372923032320463,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0133117337595847,1.119959256922609,0.0015625564374316197,0.4665316045284271,0.00020634961340818757,0.0,-0.33384613623985876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5215415780249899,0.24818353611551375,0.003888967627874361,0.1887863427400589,0.000566483176968143
Mushrooms,456,0.9,vpu_nomixup_mean_prior,0.6388075880758808,0.7,0.06119241192411917,Mushrooms_case-control_random_c0.9_seed456_methodprior0.7,0.008130081300813052,0.12848780660448358,0.991869918699187,0.9945596735804149,0.9927032071949771,0.9936305732484076,0.9997160751285071,0.9998392785759996,0.9944919922040506,0.4191733632996298,0.17004414985862323,0.016131115010194985,0.2646737367876114,0.0071052274492369,0.005538461538461492,-0.3347076850304237,0.9944615384615385,0.9923664122137404,0.9961685823754789,0.994263862332696,0.9997679307614601,0.9997504269807015,0.9942638623326959,0.5958987869031873,0.3478816512802224,0.016503007342035952,0.303303062915802,0.006683733487390687,0.0,-0.33384613623985876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7408136615322084,0.8548599672116215,0.02695096616561596,0.42524582147598267,0.0066892956697200984
Spambase,456,0.9,vpu_nomixup,0.5524929063640048,0.2,0.3524929063640048,Spambase_case-control_random_c0.9_seed456_methodprior0.2,0.041953790028374516,0.2628293441382796,0.9580462099716255,0.9480611881892564,0.9776228906823184,0.962615134549395,0.9800068383361511,0.9701629515706777,0.9627890173410404,0.28308046153926797,0.10575261945189783,0.02101397840098533,0.2825123767058055,0.037857513714852145,0.0673181324647123,-0.07231270503272968,0.9326818675352877,0.8810126582278481,0.9586776859504132,0.9182058047493403,0.9753448463125883,0.9524790656574026,0.9204244031830239,0.5005160579175495,0.2724325504154098,0.04396537013643145,0.4414582014083862,0.05632360780912572,0.05405405405405406,-0.0702702741365175,0.9459459459459459,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9787878787878788,0.9741269841269842,0.9333333333333333,0.33400812662281787,0.11459043046132637,0.07947789308791227,0.4895108938217163,0.06113553101119861
Spambase,456,0.9,vpu_nomixup_mean,0.5524929063640048,0.2,0.3524929063640048,Spambase_case-control_random_c0.9_seed456_methodprior0.2,0.09343331982164571,0.31779489180893855,0.9065666801783543,0.86709886547812,0.9812912692589876,0.9206676991911891,0.9655514662881325,0.9549881137450782,0.9385775862068966,1.0878738352275914,1.0897348798414408,0.0965850508745788,0.5317856788635253,0.07736997407011614,0.12269272529858855,-0.0757871890818775,0.8773072747014115,0.7705627705627706,0.9807162534435262,0.863030303030303,0.9648291319845572,0.9249922444883466,0.90694626474443,1.3104982311157638,1.571343106448645,0.14126022416495604,0.6767180959383646,0.10389121569286293,0.05405405405405406,-0.0702702741365175,0.9459459459459459,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9515151515151515,0.9547130647130647,0.9333333333333333,0.5185897912410571,0.3471742661073438,0.1047563411899515,0.4623587429523468,0.0690647799452807
Spambase,456,0.9,vpu_nomixup_mean_prior,0.5524929063640048,0.2,0.3524929063640048,Spambase_case-control_random_c0.9_seed456_methodprior0.2,0.3625861370085124,0.052330766557245834,0.6374138629914876,0.9746707193515705,0.3528980190755686,0.5181793697818475,0.9425941949238148,0.9485088884316051,0.8973230656398973,2.1037342952238656,3.933938729281071,0.37322338268064176,0.7220780253410339,0.3522697906945131,0.22258414766558088,0.07882736301318571,0.7774158523344191,0.9293478260869565,0.47107438016528924,0.6252285191956124,0.933484404158891,0.8970398186765633,0.8638239339752406,2.1707513485147643,4.084119879097183,0.3082215824082542,0.7252374887466431,0.2621465077341755,0.21621621621621623,0.08108108108108109,0.7837837837837838,1.0,0.4666666666666667,0.6363636363636364,0.9454545454545454,0.9266921657633731,0.8571428571428571,2.0719571880714174,3.7027106863772947,0.24082111788762584,0.6974434504906336,0.27163587926529426
20News,456,0.5,vpu_nomixup,0.6606558518415373,0.2,0.4606558518415373,20News_case-control_random_c0.5_seed456_methodprior0.2,0.5771774698879064,0.04404372443920771,0.4228225301120936,0.7086668987121476,0.214564232268943,0.32939653777705874,0.5411342974369433,0.688370522722167,0.7956565487170887,2.080211778897924,3.0376317046368264,0.459147493720619,0.459147493720619,0.4349975994258948,0.543813064259161,0.11295804696328704,0.4561869357408391,0.5524568393094289,0.19558062999529854,0.28888888888888886,0.4927567364369837,0.5554929816965578,0.7219346627068307,1.5147049574790838,1.7014329293423827,0.36328812872578475,0.36328812872578475,0.3777825740471524,0.5175438596491229,0.1122807034274988,0.4824561403508772,0.6086956521739131,0.21875,0.3218390804597701,0.49156249999999996,0.5604256958776952,0.7191011235955056,1.7282317534250646,2.2192273591058576,0.3598998594179488,0.3598998594179488,0.3757617824991753
20News,456,0.5,vpu_nomixup_mean,0.6606558518415373,0.2,0.4606558518415373,20News_case-control_random_c0.5_seed456_methodprior0.2,0.5917983708138967,0.7357376595024179,0.4082016291861032,0.6721197354681517,0.2034987880703973,0.31240899530820254,0.5092506525383926,0.6684586149630674,0.7956565487170887,1.2597755904029135,1.2463981653504557,0.2927457802078065,0.4073362350463867,0.3111935690321777,0.4353425385023898,-0.11290494026937703,0.5646574614976102,0.5647324392510955,0.9997649271274095,0.7217649554518456,0.5033754972888453,0.566990855671935,0.7218734091294756,1.353231349491532,1.6979902508856741,0.3862720910327206,0.5264908671379089,0.39711135801143743,0.4649122807017544,-0.1122807034274988,0.5350877192982456,0.7391304347826086,0.265625,0.39080459770114945,0.5465625,0.6540690959665123,0.7231638418079096,1.3690153081088552,1.4009791370299156,0.3934339326724671,0.7194850444793701,0.3974333711813105
20News,456,0.5,vpu_nomixup_mean_prior,0.6606558518415373,0.2,0.4606558518415373,20News_case-control_random_c0.5_seed456_methodprior0.2,0.581424493490218,0.04404372443920771,0.4185755065097821,0.697981906750174,0.21140267678364422,0.324516703065599,0.534111847452418,0.6821580603137014,0.7956899081799506,1.8362638648822658,2.418813878010552,0.4605917951943756,0.4681697893927905,0.43633131965509986,0.5403611258629846,0.11295804696328704,0.4596388741370154,0.5610889774236387,0.19863657733897508,0.2934027777777778,0.4933854739020347,0.5570769572045309,0.7219959266802444,1.5334236709736326,1.791621453923213,0.3647281221602264,0.3736797213990647,0.37882966915476485,0.5,0.1122807034274988,0.5,0.6521739130434783,0.234375,0.3448275862068966,0.5042187499999999,0.571635304813187,0.7191011235955056,1.802214676541378,2.4052562646712654,0.36134086366285356,0.38325168689092004,0.37679705339305863
